"x","y"
0.2938832,0.7695007
0.4365635,0.6606541
0.3213081,0.7473707
0.4947413,0.6921508
0.5255315,0.7444589
0.4889177,0.5401388
0.0831353,0.5401388
0.4985988,0.7474393
0.4948786,0.7631521
0.5263042,0.7942688
0.6303899,0.8750542
0.7501085,0.8115767
0.0869631,0.5696242
0.2249417,0.6232359
0.2464719,0.6628291
0.3256582,0.7225938
0.6048646,0.5992264
0.1984527,0.7002178
0.4004357,0.6821875
0.4801452,0.7434591
0.4869182,0.5401388
0.0831353,0.5401388
0.8273451,0.9839381
0.9678762,0.9371336
0.8742672,0.9209558
0.7175605,0.8799223
0.7598445,0.8652706
-0.0406204,0.4965647
0.1072112,0.5994474
0.1988948,0.6353573
0.2707146,0.6965994
0.4403692,0.5664027
0.1328053,0.6129787
0.2259574,0.5636246
0.5071151,0.7353748
0.4707496,0.5401388
0.0831353,0.5401388
0.2815911,0.6177986
0.2355972,0.6321242
0.2642483,0.6001509
0.2534835,0.6889608
0.3779216,0.5934981
0.1578872,0.5747567
0.3146268,0.6912129
0.3824258,0.7255284
0.4510567,0.7840838
0.2825382,0.5188354
0.0376707,0.5930629
0.1960874,0.5941472
0.4195144,0.6751946
0.3503891,0.5401388
0.0831353,0.5401388
0.1358056,0.6040437
0.217176,0.6980399
0.403148,0.5590008
0.2834009,0.6422373
0.2844746,0.6382401
0.014544,0.5548839
0.1005242,0.5334167
0.0668335,0.5525492
0.1050985,0.609582
0.3042035,0.5913638
0.1827276,0.6907746
0.3815492,0.6688477
-0.1919345,0.4045109
-0.1909783,0.5401388
0.0831353,0.5401388
-0.338661,0.3425972
-0.3148055,0.2179185
-0.5641631,0.5711276
1,0.3971751
-0.2056497,0
-0.1393394,0.497118
-0.0118504,0.4846323
-0.0307353,0.554036
0.1080719,0.5958061
0.2410117,0.5614244
0.1228487,0.5143055
0.0390557,0.6503078
0.5056797,0.7382623
0.4835468,0.5401388
0.0831353,0.5401388
-1,0.6911408
0.3822817,0.6313812
0.2702205,0.5701258
0.1349845,0.5855415
0.1785807,0.6100191
-0.2357849,0.3732546
-0.2175659,0.3809139
-0.2381723,0.407969
-0.1840619,0.4704469
-0.0229826,0.3677288
-0.2645425,0.4265459
-0.1385624,0.4079108
0.1157522,0.5411623
0.0823245,0.5401388
0.0831353,0.5401388
0.0016579,0.3871267
-0.2257465,0.3218451
-0.3563099,0.6528614
-0.3934372,0.3238395
-0.3454774,0.2819525
-0.1841076,0.4184004
-0.0248401,0.440674
-0.118652,0.4571277
-0.0857446,0.439032
-0.0218132,0.4045063
-0.1909875,0.3709005
-0.2086177,0.3970283
-0.1530947,0.4949558
0.006919,0.5401388
0.0831353,0.5401388
0.0178546,0.5503409
0.1006818,0.5681397
0.1529707,0.5663325
-0.3944393,0.3528611
-0.238138,0.3260789
-0.3415438,0.327812
-0.2530416,0.3160935
-0.367813,0.3807237
-0.2385527,0.3340238
-0.1537069,0.3737824
-0.2524352,0.3542705
-0.2749024,0.40848
-0.130327,0
-1,0.5401388
0.0831353,0.5401388
-0.3308575,0
-1,0
-1,0
1,0.2627688
-0.4744624,0
0.17021,0.5151306
-0.0099552,0.4420477
-0.1159045,0.5043404
0.0086807,0.4522469
-0.0157611,0.3323048
-0.3353904,0.3279192
-0.3384829,0.3281619
-0.2989291,0.3743573
-0.2512853,0.5401388
0.0831353,0.5401388
-0.5422442,0.2533695
-0.493261,0.2675676
-0.4648647,0
-0.3461243,0.3622534
-0.2356355,0.4840695
0.036481,0.5436935
0.0186463,0.5305261
0.0610522,0.6170043
0.2340087,0.6709162
0.5487107,0.6723526
0.3447053,0.6996214
0.4145721,0.9662765
0.490827,0.7096481
0.4192961,0.5401388
0.0831353,0.5401388
0.1714437,0.7061059
0.4122118,1
1,1
0.330619,0.6800638
0.3601277,0.6683878
-0.2111817,0.4318441
-0.1096401,0.4354959
-0.1290083,0.4511752
-0.0976496,0.4764759
-0.1713395,0.3306611
-0.3386777,0.3151716
-0.3594575,0.3340645
0.1612991,0.6768439
0.3536877,0.5401388
0.0831353,0.5401388
0.3955803,0.6742115
0.348423,1
1,0.6173705
0.3782959,0.6999714
0.3999427,0.6849496
0.0392454,0.4982585
-0.2867483,0.3326239
-0.3347522,0.3711564
-0.2576872,0.3823082
-0.1815554,0.275154
-0.4496921,0.3679729
-0.2520315,0.3933341
-0.2496686,0.3659406
-0.2681187,0.5401388
0.0831353,0.5401388
-0.1222937,0.4148081
-0.1703839,0.3342913
-0.3314174,0.3969665
-0.0419995,0.4887409
-0.0003415,0.5155022
-0.3037063,0.3911075
0.2396674,0.5134163
0.0297369,0.5828115
0.1717374,0.5378047
0.4967715,0.6827085
0.365417,0.6944469
0.4078233,0.7651212
0.5491375,0.7255166
0.4510331,0.5401388
0.0831353,0.5401388
0.5669023,0.896174
0.8443338,0.7863932
0.5727865,0.7179677
0.3172753,0.6068544
0.2172288,0.6052278
-0.2310489,0.3661654
0.2318406,0.5559083
0.1118167,0.6106688
0.2213375,0.5516652
0.3211102,0.522765
0.0455299,0.5883936
0.2011869,0.6685251
1,0.6538748
0.3077496,0.5401388
0.0831353,0.5401388
-0.162505,0.4322577
-0.1354846,0.4252357
-0.1495287,0.3942595
0.0031212,0.548079
0.1348037,0.4501463
-0.3373245,0.3385308
-0.195246,0.3950614
-0.2098773,0.4337691
-0.1324617,0.3748684
-0.2827464,0.3079381
-0.3841238,0.2751548
-0.4134948,0.3053247
-0.2852962,0.3722637
-0.2554727,0.5401388
0.0831353,0.5401388
-0.5559913,0.2544625
-0.491075,0.260214
-0.4795719,0.3387462
-0.3943051,0.3750012
-0.2190568,0.2946403
-0.2895762,0.3724977
-0.1306223,0.4144209
-0.1711582,0.4396421
-0.1207158,0.433171
-0.1599671,0.3380889
-0.3238222,0.3173932
-0.344172,0.3988333
-0.0422543,0.5072175
0.0223002,0.5401388
0.0831353,0.5401388
-0.4521721,0.2635657
-0.4728686,0
-1,0
-1,0.2776321
-0.4447358,0
-0.2737392,0.363481
-0.1185331,0.4013445
-0.197311,0.4367686
-0.1264628,0.3768276
-0.2522304,0.3286593
-0.3426813,0.3525454
-0.2742203,0.3770079
-0.4417951,0.5945575
0.1891149,0.5401388
0.0831353,0.5401388
0.2604187,0.6300445
0.260089,0.6266889
0.2560736,0.4855412
0.0964264,0.560096
0.1562045,0.6769276
-0.2740047,0.3723978
0.020657,0.4618037
-0.0763926,0.5146705
0.029341,0.4678304
0.0165673,0.4833592
-0.0332815,0.407513
-0.1697316,0.4404148
-0.0387355,0.2940313
-0.4119374,0.5401388
0.0831353,0.5401388
-0.5198563,0.2711505
-0.457699,0.2275186
-0.5449628,0
-1,0.3588344
-0.2670382,0.285628
0.1755071,0.5832267
-0.1255823,0.3702424
-0.2595151,0.3514404
-0.2971191,0.3223493
0.4884796,0.6586694
0.3173387,0.7019857
0.4189898,0.7697908
0.6341307,0.7523203
0.5046407,0.5401388
0.0831353,0.5401388
0.5191629,0.9847642
0.9695283,0.9846436
0.9692872,0.6559368
0.0618427,0.53895
0.0779,1
0.0738798,0.5219588
0.2211489,0.5684256
0.1368512,0.5914508
0.1829015,0.5601971
0.3168934,0.6423782
0.2847564,0.6280412
0.2560824,0.6849675
0.398937,0.5940464
0.1880927,0.5401388
0.0831353,0.5401388
-0.3130306,0.1914863
-0.6170275,0.2125694
-0.5748612,0
-0.0256771,0.4931928
-0.0136144,0.3661147
-0.2080099,0.4051211
-0.0375439,0.4306026
-0.1387948,0.4301647
-0.1396706,0.4265054
-0.1394018,0.3251552
-0.3496896,0.4197077
-0.1605847,0.4146658
0.3187877,0.5574667
0.1149334,0.5401388
0.0831353,0.5401388
0.5851112,1
1,0.724058
0.4481161,0.6326483
0.0864873,0.4823358
-0.2373875,0.339054
-0.3218921,0.3885548
-0.2228905,0.3675715
-0.0977944,0.3720113
-0.2559774,0.380447
-0.2341594,0.4207899
-0.0547946,0.5654424
0.1308848,0.5401388
0.0831353,0.5401388
-0.0325977,0.445215
-0.1095699,0.3730371
-0.2474084,0.4061024
0.3081232,0.5907745
-0.0407026,0.4224403
-0.1551194,0.4617211
-0.0765579,0.4902195
0.0152598,0.5526702
0.1053403,0.6108266
0.2311412,0.667592
0.1725878,0.4416775
-0.116645,0.5401388
0.0831353,0.5401388
-0.0514503,0.4756926
0.0691476,0.5132154
0.0264308,0.5887408
0.1774816,0.5806167
0.4068788,0.6451665
0.290333,0.6306348
0.2729821,0.6967778
-0.0763984,0.4321192
-0.1357616,0.5401388
0.0831353,0.5401388
0.1075795,0.4749712
0.3059693,0.6186838
0.2373675,0.6479205
0.295841,0.6361216
0.3627536,0.6405728
0.2811457,0.636076
0.3004942,0.684227
0.2434042,0.5707225
-0.2554593,0.339588
-0.320824,0.3586801
-0.2826399,0.409222
-0.2546766,0.3232187
-0.3535625,0.3194349
-0.3475241,0.3833565
-0.0908605,0.4302906
0.3015069,0.5775239
0.1550479,0.6728999
0.3457998,0.6780873
0.0841,0.4690392
-0.212024,0.3528815
-0.294237,0.3637631
-0.2724738,0.4075674
-0.0061768,0.4352703
0.3801439,0.5980253
0.1960505,0.6667979
0.3335958,0.6856055
-0.1278253,0.3252304
0.4531949,0.6871211
0.384714,0.6581387
0.3776027,0.6158291
0.5055929,0.6441657
0.2883314,0.7221549
0.4443098,0.7780692
0.6982383,0.7258165
0.4516329,0.8456496
0.6912992,0.9096246
0.8826051,0.9230545
0.8490903,0.5865436
0.1730871,0.9548002
0.9128307,0.9639853
0.9279705,0.9604806
0.9209611,0.9376568
0.514679,0.8566906
0.7303619,0.8711037
0.0360056,0.4642572
0.231148,0.5527713
0.1055427,0.6831256
0.3744371,0.6655503
0.3456629,0.5915734
0.1831467,0.6536239
0.3072477,0.7472334
0.7503657,0.8467612
0.6935225,0.8600251
0.7419904,0.8816025
0.6595874,0.8382918
0.6765836,0.8274492
0.6548984,0.7821531
1,0.9407175
0.881435,0.8939028
0.0581799,0.4544607
0.0755182,0.4855192
-0.0289616,0.5644935
0.1722254,0.5908425
0.1827744,0.5198854
0.0397708,0.5403529
0.0807058,0.6894062
0.0518808,0.5886598
0.1841334,0.6519186
0.3038372,0.6890402
0.2881872,0.6617663
0.3235326,0.622308
0.2446159,0.7092696
0.083218,0.6533709
0.3331761,0.7247512
0.0421664,0.4417302
-0.0429536,0.3996818
-0.2006364,0.4804381
-0.0391238,0.4430446
-0.1785701,0.2796688
-0.4406624,0.3168806
-0.3662388,0.3199667
-0.1846543,0.3421176
-0.3157648,0.3313058
-0.3373884,0.3203251
-0.279556,0.4844929
-0.0310142,0.5028619
0.0057237,0.5920427
0.5043734,0.9357327
0.8714654,0.8174694
0.4489164,0.655889
0.4637879,0.6179146
0.2358291,0.7607687
0.5215374,0.7120456
0.2743312,0.5624078
0.1248156,0.553582
0.1071639,0.6883186
0.72068,0.769453
0.538906,0.8399884
0.6799768,0.7963955
0.2712366,0.7036108
0.4072216,0.6127706
0.2255411,0.6634396
-0.08861,0.6412237
0.2824474,0.739718
0.3973839,0.645753
0.4341981,0.6201432
0.2402865,0.7311174
0.4622347,0.7172824
0.6674708,0.5703458
0.1406915,0.5969278
0.1938556,0.5615292
-0.0676984,0.394027
-0.211946,0.3381232
-0.3237536,0.330279
-0.5019159,0.2461538
-0.5076923,0.263191
-0.473618,0.3331028
-0.4988054,0.3340892
-0.3087777,0.3011683
0.4734321,0.7176711
0.5688984,0.7166055
0.433211,0.8302896
0.6605792,0.5444644
0.7186159,0.808502
0.6170039,0.8314154
0.6628307,0.872615
0.9738392,0.8476939
0.6953877,0.8630066
0.7260132,0.8507816
0.5672628,0.8020307
0.6159733,1
1,0.7992509
0.5911908,0.8259091
0.6754853,0.9291754
0.3010154,0.5932189
0.3684855,0.595296
0.1905921,0.7458851
0.4917703,0.6716083
0.322028,0.5989001
0.1978001,0.6277943
0.2555887,0.7386154
0.7308567,0.8054109
0.6108217,0.8596228
0.7192457,0.8466516
0.4261135,0.787347
0.574694,0.7464316
0.5062845,0.7910577
-0.2985818,0.3607706
-0.2615377,0.313547
0.1073438,0.5178404
0.2065415,0.5403369
0.0806738,0.6703526
0.3407052,0.6004525
0.2772228,0.5985979
0.1971959,0.644395
0.28879,0.7577326
1,0.7215229
0.4430458,0.7532784
0.5065567,0.7308128
0.3509035,0.7163836
0.4327671,0.6607777
0.3313027,0.7121353
0.3219719,0.6340154
0.2680307,0.7459927
-0.1626005,0.3347601
-0.145143,0.3555287
-0.2889425,0.4566033
-0.0867935,0.4291142
-0.216804,0.3055919
-0.3888162,0.332034
-0.335932,0.3776088
0.0174333,0.5004709
0.0009419,0.5018227
0.0036454,0.3925986
-0.4524081,0.2487985
-0.502403,0.2751959
-0.4496082,0.3078536
-0.5010158,0.3090762
-0.3818475,0
0.0156019,0.4326816
-0.0178354,0.4453772
-0.1092457,0.5674484
0.1348969,0.5397779
0.1371835,0.5090088
0.0180176,0.5576263
0.1152526,0.7194399
0.4470623,0.6739395
0.347879,0.7372596
0.4745192,0.6980292
0.2521784,0.7069545
0.4139091,0.6450828
0.2901656,0.5361795
-0.2125493,0.4823161
-0.0353677,0.4119026
-0.0527241,0.4380864
0.0820826,0.531704
0.063408,0.6076476
0.2152952,0.5078363
-0.171831,0.309211
-0.3815781,0.2956494
-0.4087013,0.3790733
-0.2218173,0.2716178
-0.4567643,0.2045967
-0.5908067,0.259114
-0.5559943,0.2228661
-0.5542678,0.2481806
-0.5036387,0
0.3183928,0.7159494
0.4501501,0.6036155
-0.3600193,0.2589648
-0.3919899,0.284189
-0.4316219,0.3289408
-0.3421185,0.3399256
-0.1564547,0.2398887
-0.5202225,0.2726401
-0.4547197,0.4202723
-0.0901514,0.3030268
-0.3649508,0.3883611
-0.2232778,0.2834591
-0.3400134,0.2660762
-0.4678476,0.298393
-0.4032139,0.3419562
-0.4623135,0.4006575
-0.198685,0.3898442
-0.3662418,0.2576454
-0.4476825,0.2942889
-0.4114221,0.356731
-0.2865381,0.3622845
-0.1795585,0.2826038
-0.4347924,0.2887011
-0.4225977,0.3446868
-0.3319395,0.2557475
-0.488505,0.2493251
-0.5013497,0.2320788
-0.2432803,0.4763012
-0.0473977,0.2629215
-0.474157,0.330954
-0.5296021,0.3560576
-0.2878849,0.3023765
-0.1286376,0.3670062
-0.2566185,0.3542177
-0.2915646,0.4748583
-0.0502834,0.4954774
-0.1688814,0.2771909
-0.4456182,0.3128681
-0.3742637,0.3111635
0.0641475,0.4608923
-0.0782155,0.3761689
-0.2476623,0.232536
-0.4645109,0
-1,0.2827596
-0.4344807,0
-0.3630041,0.4266785
-0.146643,0.3842324
-0.1702622,0.3270506
-1,0.3627136
-0.2745728,0.3863024
-0.2273952,0.3767783
-0.1275971,0.2699409
-0.4601181,0.3265383
-0.3469234,0.3323233
-0.2677159,0.3208179
-0.3583641,0.3450419
-0.3093194,0.3257968
-0.1685504,0.3313966
-0.3372067,0.3607193
-0.2785614,0.5458578
-0.4127273,0.3970881
-0.2058238,0
-0.2555753,0.3319879
-0.2995956,0.3505582
-0.2988837,0.3899309
-0.2201382,0.3866618
-0.1287499,0.3257003
-0.3485995,0.3473109
-0.3053781,0.3774697
-0.0295473,0.4178736
-0.1642528,0.2937853
-0.4124294,0.3417124
0.1334441,0.5564695
0.112939,0.6486818
0.2973636,0.6651503
0.0906324,0.5191264
0.0465798,0.5155922
-0.0419469,0.3841037
-0.1490357,0.4120348
-0.1759303,0.4052037
-0.1895927,0.4073823
-0.0797115,0.4155961
-0.1688077,0.3911357
-0.2177286,0.3393998
-0.0951523,0.4227115
-0.154577,0.3412031
-0.3175938,0.3785093
-0.2210053,0.373947
-0.252106,0.4529325
-0.0941349,0
-0.2094464,0.4074684
-0.1850631,0
-0.0800433,0.4103684
-0.1299281,0.4418819
-0.1162362,0.4954194
-0.0091611,0.4941159
0.0481133,0.4770217
-0.0459566,0.3652193
-0.2695615,0.3184105
-0.305859,0.3150131
-0.3699739,0
-1,0.2662616
0.045185,0.6641421
0.3282843,0.6423793
0.2847586,0.6629782
0.1677324,0.6667984
0.3484567,0.5828779
-0.0613825,0.4069953
-0.2580517,0.403541
-0.1929181,0.4452304
-0.1095393,0.4442894
-0.0962472,0.3779463
-0.2441074,0.3381378
-0.3237244,0.3245634
-0.0966053,0.3642875
-0.271425,0.3036494
-0.3927013,0.4399279
0.2253357,0.6809688
0.3619375,0.6887273
0.3774546,0.6619994
0.096803,0.4974274
-0.0051452,0.3870623
0.0623097,0.5279723
0.0956339,0.5348215
0.069643,0.5876672
0.1753343,0.5473757
0.2996157,0.5619748
0.1239496,0.5414553
0.0829106,0.624828
-0.3157543,0.2553672
-0.4892655,0.2172541
-0.5654918,0.3244166
0.2031213,0.503613
0.007226,0.525969
0.0519379,0.6604466
-0.0636284,0.3929107
-0.2407727,0.3773856
-0.2452287,0.3952404
-0.2095193,0.3858181
-0.059043,0.3665701
-0.2668598,0.356873
-0.2862539,0.4100502
0.1966979,0.6143308
0.2286615,0.4600959
-0.0798082,0.3115113
0.0050575,0.5323263
0.0646527,0.6487755
0.2975509,0.8373104
-0.035054,0.4405774
-0.0588191,0.4743569
-0.0512861,0.500719
0.001438,0.515681
0.0911242,0.5643255
0.128651,0.5398461
0.0796921,0.5396519
0.6098589,0.7862684
0.5725368,0.7416912
0.4833825,0.6437675
-0.0128954,0.446819
0.3830938,0.6821111
0.3642223,0.7605346
0.5210693,0.7221501
0.5143491,0.7148439
0.4296878,0.7131808
0.4263616,0.7422229
0.1910619,0.6737605
0.3475211,0.6562974
0.3125949,0.4911803
0.3900242,0.6486157
0.0522081,0.5383286
0.0766572,0.5821735
0.1643469,0.5789735
-0.0373982,0.4882269
0.0339066,0.4615932
0.2206557,0.5255584
0.2327628,0.5255573
0.0534939,0.6643251
0.3343295,0.6471431
0.2767915,0.5830406
0.1660812,0.5673685
0.1369484,0.6563681
0.3726949,0.7130498
0.4260995,0.8025618
0.6093823,0.7201147
0.4185773,0.7343994
0.4777737,0.7709436
0.5418872,0.660343
0.1291182,0.6915795
0.3994293,0.7250966
-0.1126252,0.4215881
-0.1917422,0.3742734
-0.2480088,0.4777056
-0.0445888,0.4220994
-0.0577922,0.4250352
-0.1499296,0.4494142
-0.1011715,0.4961686
0.221251,0.5475779
0.1029447,0.5652568
0.2027741,0.5405886
0.0714263,0.6186023
0.2441842,0.5320098
0.0640196,0.5937133
-0.0893368,0.3997736
-0.1785394,0.3801188
0.0447646,0.4642657
-0.0119238,0.4693124
-0.0613753,0.5693115
0.138623,0.5242369
0.2129937,0.5577185
0.115437,0.5223942
0.0447884,0.5753901
0.2810891,0.5689967
0.1379933,0.5552813
0.1224819,0.4501978
-0.0508665,0.4978854
-0.0003082,0.4571165
-0.0857671,0.5089158
0.1036651,0.5792248
0.1702329,0.5809523
0.0250399,0.431215
-0.2012517,0.3633615
-0.2711014,0.4990411
-0.0019178,0.418434
-0.0416548,0.3651571
-0.2696857,0.4858124
-0.0283752,0.5187409
0.0531761,0.4458556
-0.0978944,0.337588
-0.3060256,0.390951
-0.2234479,0.3002326
-0.3953417,0.3785355
-0.2429289,0.6058815
-0.108554,0.3932076
-0.1905138,0.3669039
0.0516249,0.4527535
-0.0688156,0.431193
-0.1330833,0.5368214
0.0736428,0.4999719
0.1035962,0.5110803
0.0221605,0.3703541
-0.2592919,0.4400444
-0.1310554,0.3825564
-0.2348872,0.3238576
-0.3522848,0.3830223
-0.36398,0.51455
0.0337313,0.5631701
0.1263402,0.5314224
-0.4121748,0.3011591
-0.2918512,0.3602729
-0.0036263,0.472271
-0.0504806,0.4478657
-0.1022222,0.5147969
0.0295939,0.4803111
-0.0827166,0.3355121
-0.3217562,0.3510885
-0.297823,0.3932224
0.04868,0.5491078
0.0982157,0.5218413
0.0454974,0.5022952
-0.4597745,0.3085554
-0.3749719,0.2711348
-0.4577304,0.3652653
-0.540607,0.2313724
-0.5178529,0.1675584
0.0832684,0.4932568
-0.1099194,0.4276599
-0.1446802,0.4622091
-0.0755818,0.3986745
-0.0831751,0.4567038
-0.0865924,0.4023332
-0.1952562,0.4291691
-0.1501332,0.3730469
-0.2539063,0.4369075
-0.1261851,0.3315551
-0.35818,0.3160731
-0.3518004,0.382645
-0.2347101,0.4221805
-0.3020462,0.3464783
-0.273089,0.28135
0.1129364,0.5104951
0.0462844,0.500502
0.00364,0.6149215
0.229843,0.5321429
0.1293482,0.4891368
-0.0217264,0.455416
-0.089168,0.4740761
0.0684303,0.5046291
0.0092582,0.4800687
-0.0398627,0.4483633
-0.0018267,0.5302426
0.065004,0.6181453
0.2362907,0.547218
-0.0486137,0.4830304
-0.0166421,0.4598022
-0.0384061,0.4461609
-0.0331689,0.4628772
-0.0712484,0.502987
0.005974,0.4941876
0.0882885,0.5383341
0.0766683,0.5442324
0.0884649,0.624953
0.421479,1
1,0.6563362
0.3126724,0.6436856
0.3060093,0.719045
0.4423773,0.707186
0.4143721,0.6899282
0.0406431,0.5648066
0.1396599,0.507561
-0.0618209,0.4047067
-0.1251249,0.4332478
-0.1296107,0.5074608
0.0149216,0.428734
-0.0089366,0.3660125
-0.267975,0.4612541
-0.0774918,0.4919905
0.0873033,0.5983787
0.1967573,0.5609751
0.1326582,0.5337383
0.1846303,0.5774885
0.1657604,0.6054432
0.2108864,0.664317
0.0691333,0.529452
0.0811069,0.5834255
0.0225777,0.4302998
-0.1009664,0.4045507
-0.1889564,0.5208932
0.0417864,0.4619182
0.0098659,0.5574584
0.1149168,0.5308146
0.0616293,0.5831392
0.0496777,0.6040634
0.2140426,0.5724444
0.1460802,0.5725391
0.6739591,0.821896
0.7699828,0.8609414
0.7218827,0.9036084
0.8102475,0.8843874
0.6805485,0.8421427
0.6842854,1
1,0.8816592
0.8204847,0.9237015
0.8583415,0.9287431
0.8574862,0.9466862
0.7919711,0.8915222
0.7931406,0.9119582
0.833614,0.8927605
0.1488252,0.7068918
0.4344078,0.5867058
-0.1274872,0.3902753
-0.1971585,0.365925
-0.2648693,0.40833
-0.1800541,0.4021244
0.0098896,0.4895531
-0.0208938,0.4489299
-0.0945333,0.3747311
-0.0686885,0.4957442
-0.0017941,0.3161684
-0.3594111,0.4140443
-0.381783,0.4096133
-0.1807733,0.4474154
-0.0991424,0.3317196
-0.5154028,0.3296037
-0.3233036,0.2975957
-0.2067074,0.376373
-0.1924855,0.3577147
-0.280064,0.3918924
-0.2124461,0.3923782
0.053616,0.4775277
-0.0449445,0.3484321
-0.3031358,0.4373431
-0.0360583,0.485634
-0.0202388,0.513333
0.026666,0.5201352
0.0585978,0.6036903
0.2073805,0.5734211
0.1468422,0.5785522
-0.5032313,0.2947123
-0.3914126,0.2471348
-0.3147106,0.307614
-0.2463636,0.3803807
-0.2392385,0.3980839
-0.2003684,0.3750172
-0.0857991,0.3222499
-0.3555003,0.3437199
-0.3125602,0.3810022
-0.0759678,0.3875385
-0.2126774,0.2827747
-0.423644,0.2397409
-0.3388777,0.3663956
-0.2526936,0.2915296
-0.4169407,0.4223109
-0.4766947,0.3271522
-0.327887,0
-0.2219911,0.3292068
-0.2651775,0.3285894
-0.3428211,0.3624373
-0.2739992,0.3307879
-0.2244284,0.314564
-0.370872,0.3715454
-0.2559776,0.3849477
0.091999,0.4622952
-0.0711456,0.4873069
-0.007084,0.4580292
-0.2421926,0.2876226
-0.4247547,0.2740099
-0.4519803,0.2458233
0.3371285,0.6999936
0.4179651,0.7119718
-0.0053133,0.4631256
0.0253956,0.4903436
-0.0172748,0.4766497
-0.0445776,0.433102
-0.1311956,0.3273688
-0.3452624,0.3586648
-0.2826704,0.3974562
0.0043141,0.5273941
0.0624733,0.5673262
0.1346525,0.493804
0.0569556,0.5667272
0.1334544,0.5892923
0.1930505,1
-0.4795466,0.306989
-0.3704045,0.2807259
-0.1871784,0.3663613
-0.0578559,0.4631417
-0.0737165,0.5067186
0.0160666,0.5330618
0.3144008,0.4591181
-0.0817639,0.3934212
-0.2131576,0.2922147
0.314963,0.6997331
0.416478,0.7663426
0.5485281,0.9275318
0.8630605,0.7959692
0.6005803,0.7576566
0.5212104,0.683802
-0.3284577,0.4289218
-0.1212834,0.4008082
-0.2423798,0.3866853
-0.2570122,0.3560979
-0.2844831,0.3780726
-0.2438549,0.3764431
-0.0948557,0.3014663
-0.3970675,0.3116165
-0.3767669,0.3414492
0.1143217,0.5900757
0.1864846,0.6656919
0.3313837,0.6074297
0.2883826,0.7263629
0.4527259,0.7207868
0.4415736,0.6860546
-0.0672095,0.5376507
0.0962227,0.5740644
-0.180366,0.4499013
-0.1176257,0.4402299
-0.1195401,0.4314078
-0.1356663,0.4028474
-0.148631,0.3329064
-0.3341872,0.3252807
-0.3494386,0.3506959
-0.1441518,0.2939471
-0.4056776,0.3040162
-0.3919676,0
-0.421301,0.3557945
-0.288411,0.3021702
-0.3956597,0.4524409
0.0419455,0.5919684
0.2038298,0.5593794
-0.2759365,0.3375507
-0.2279637,0.3440021
-0.3119958,0.3869871
-0.2242252,0.3779179
-0.1323905,0.3256425
-0.3487151,0.3407007
-0.3185985,0.4086515
-0.07779,0.4281011
-0.1367659,0.5148131
0.0296262,0.5241122
-0.0062679,0.4884823
-0.0230354,0.263981
-0.4634035,0.332025
0.2452973,0.5437728
0.1080144,0.5241321
-0.2792838,0.3321977
-0.0983405,0.4392031
-0.1215938,0.4761696
-0.0462948,0.4509919
0.0652382,0.4819123
-0.0361754,0.412101
-0.1757981,0.3838115
-0.0214022,0.4482647
-0.0992377,0.4507787
-0.0984427,0.3385063
-0.1724215,0.3657421
-0.2640592,0.399817
-0.1966555,0.3872558
-0.3771209,0.3590468
-0.2525979,0.3370489
-0.1379229,0.3827231
-0.1179898,0.4366213
-0.1267574,0.4288725
-0.1414701,0.3911684
0.4968238,0.6511831
0.3023661,0.7034236
0.4105377,0.76143
0.4463316,0.524225
0.052464,0.5491173
0.0982346,0.5534477
0.1741066,0.6635348
0.3270697,0.5359743
0.0811608,0.6470166
0.0540011,0.5740121
0.168634,0.5586503
0.2531167,0.6143488
0.3212811,0.6976352
0.3952705,0.7271782
0.457374,0.7137401
0.7191708,0.8303561
0.6607121,0.8642432
0.7284864,0.8615273
0.7625375,0.8900595
0.7939736,0.7921267
0.5842533,0.9154896
0.7324913,0.8516909
0.7135773,0.8696763
0.7546273,0.8013477
0.0675601,0.5657958
0.1526734,0.5813994
0.1420611,0.5153283
0.1662569,0.5677776
0.1355552,0.6423391
0.285702,0.6268412
0.3382797,0.5972871
0.1945742,0.6304864
0.2609728,0.7004928
0.4415421,0.6649697
0.3371643,0.673614
0.347228,0.5326033
0.1883139,0.7289149
0.4618245,0.6255997
0.2626676,0.6360984
0.6486541,0.858622
0.7380288,0.8693507
0.3040538,0.6405955
0.4552795,0.7405468
0.4824577,0.7848841
0.5727109,0.7942066
0.4190495,0.67828
0.35656,0.7104994
0.4209988,0.7994587
0.5731945,0.7399117
0.4928161,0.7958325
0.6019541,0.6767036
0.1986194,0.752326
0.5102884,0.6383955
0.2907252,0.6119593
0.69975,0.8837082
0.7852464,0.86963
0.2563109,0.6069035
0.3617053,0.6409007
0.2847508,0.7179117
0.4395099,0.6602935
0.4692595,0.6268238
0.2536477,0.7387861
0.4801516,0.7913851
0.572548,0.7588809
0.5320062,0.7648215
0.5451136,0.698834
0.279859,0.778221
0.5564419,0.9738807
0.9477614,0.6658334
0.1938249,0.6203942
0.2635227,0.6661333
-0.0590567,0.4412835
0.0460684,0.5330098
0.0679379,0.602671
0.2078548,0.5759032
0.457921,0.6918128
0.3836256,0.7482775
0.500182,0.7966771
0.4008609,0.6425262
0.2978806,0.9086891
0.8173783,0.7307814
1,0.7644901
0.5397308,0.7019526
0.4159919,0.6969124
-0.0776124,0.4327434
-0.1345132,0.4711853
-0.0550374,0.4402393
-0.1907934,0.3217604
-0.3564793,0.3969033
