"","y","x"
"985",26.673639,-4.759109
"986",23.127531,-19.559017
"987",3.7234042,21.954483
"988",6.395349,-50.081837
"989",24.842106,-21.610846
"990",17.910448,-14.095169
"991",21.839081,-31.63842
"992",21.839081,-40.526031
"993",32.57143,-15.845161
"994",33.850132,-40.860214
"995",8.6734695,-30.128754
"996",34.541103,-13.631428
"997",35.305164,-28.059906
"998",29.032257,-43.684994
"999",16.201118,-19.801403
"1000",17.518248,5.5930586
"1001",24.200001,-19.080105
"1002",25.193798,-37.630173
"1003",30.587206,-37.544697
"1004",28.214285,-32.368004
"1005",22.222223,-7.8768911
"1006",1.6806724,-3.6020577
"1007",19.68504,-52.907639
"1008",30.997784,-11.731416
"1009",23.589745,-9.4451008
"1010",24.568966,-27.27936
"1011",6.4066849,-20.754719
"1012",9.9630995,-6.6518874
"1013",12.386157,-45.348839
"1014",12.875536,-59.363701
"1015",7.8602619,-59.788788
"1016",7.7519379,-27.53404
"1017",23.97892,-47.847149
"1018",33.840305,-11.115444
"1019",14.919355,-56.528187
"1020",12.333674,-20.310776
"1021",7.5667658,-73.337479
"1022",9.0319481,-40.68811
"1023",3.3132532,-51.238739
"1024",11.538462,-50.523769
"1025",3.8095241,-5.029583
"1026",9.9173555,-30.961843
"1027",24.727839,-25.462727
"1028",12.224938,-4.2394013
"1029",14.391144,-28.068935
"1030",19.437939,-10.513592
"1031",18.277311,-8.4561052
"1032",25.438599,-27.034409
"1033",14.65798,-35.345222
"1034",18.458885,-42.568405
"1035",10.734464,0.67807734
"1036",17.68202,-15.691126
"1037",3.0100334,0.48644841
"1038",7.8947363,-36.697601
"1039",1.6233766,-8.1355896
"1040",9.1240873,-48.823528
"1041",1.984127,-39.658634
"1042",20.833332,-66.886642
"1043",18.38286,-49.492447
"1044",11.142061,-52.506596
"1045",18.912237,-51.784397
"1046",8.5106382,-50.479507
"1047",12.765958,-52.84893
"1048",14.214463,-41.13525
"1049",7.1755724,-36.511242
"1050",10.487804,-60.175056
"1051",20.31439,-54.144943
"1052",14.705883,-41.498409
"1053",25.266457,-20.809967
"1054",18.061674,-34.199997
"1055",7.3170729,0.5481109
"1056",9.3247585,-62.798809
"1057",27.04981,-3.7062347
"1058",36.883408,-14.860931
"1059",24.277346,-28.5994
"1060",19.718309,-53.742714
"1061",18.636364,-45.357632
"1062",9.4043884,-34.439835
"1063",15.003991,-48.482513
"1064",13.084112,-79.77375
"1065",16.314199,-56.355141
"1066",11.462451,-49.479164
"1067",17.955227,-10.262765
"1068",16.799999,-35.714287
"1069",12.953368,-33.643944
"1070",13.003423,-13.84199
"1071",11.458334,-36.436886
"1072",10.91703,-32.061069
"1073",17.333334,-45.196003
"1074",14.224137,-35.527119
"1075",16.591928,-51.977043
"1076",24.5,-54.187195
"1077",23.554422,-53.60796
"1078",8.8167057,-36.48378
"1079",6.5671644,-52.868126
"1080",24.085365,-41.843502
"1081",8.7378645,-21.77215
"1082",8.0924854,-11.764707
"1083",27.753305,-53.31551
"1084",26.235741,-38.294491
"1085",17.866732,-33.443653
"1086",19.463087,-29.876541
"1087",23,-32.837055
"1088",14.423077,-57.181465
"1089",33.70166,-36.94466
"1090",31.818182,-39.705883
"1091",37.35849,-50.064964
"1092",11.811024,-72.98246
"1093",33.333336,-41.686245
"1094",28.244274,-70.617043
"1095",26.086956,-37.313435
"1096",5.1724138,-35.015774
"1097",16.935484,-62.040253
"1098",19.749216,-48.792267
"1099",24.305555,-38.015873
"1100",16.428572,-30.615639
"1101",15.671642,-30.421457
"1102",50,-53.839039
"1103",15.757576,-24.140751
"1104",9.3896713,-3.3760965
"1105",12.941177,-64.500481
"1106",37.330215,-19.156063
"1107",24.242424,-51.360947
"1108",23.741007,-42.198311
"1109",27.053139,-46.818726
"1110",33.949802,-27.583241
"1111",21.59383,-30.655024
"1112",24.242424,-40.707966
"1113",36.338921,-46.614464
"1114",17.567568,-10.3426
"1115",40,-41.775837
"1116",27.35043,-6.3348441
"1117",32.832615,-50.72543
"1118",15.789473,-34.336781
"1119",9.8360653,-49.620636
"1120",22.400002,-51.791908
"1121",13.96648,7.7910156
"1122",34.322037,-22.731056
"1123",46.463245,-50.529099
"1124",20,-49.489056
"1125",9.8522167,-55.650932
"1126",9.3896713,-35.656837
"1127",14.345991,-40.350876
"1128",11.224489,-52.580929
"1129",4.7413793,-54.458038
"1130",13.793103,-53.37302
"1131",29.452055,16.795864
"1132",10.653753,-46.414341
"1133",5.4644809,-4.2176871
"1134",12.62136,-37.538944
"1135",10.344828,-44.030563
"1136",35.327633,-28.334957
"1137",34.929146,-53.181702
"1138",26.710098,-30.669144
"1139",39.699249,-43.744862
"1140",26.953205,-23.415432
"1141",13.983792,13.146456
"1142",25.070213,-0.69873929
"1143",44.211857,-42.723389
"1144",21.848799,11.034245
"1145",46.226616,-21.041763
"1146",23.217619,3.4665675
"1147",20.5065,11.287758
"1148",13.257154,-3.0582323
"1149",9.2297897,-12.312311
"1150",11.464435,-6.6711664
"1151",26.173285,-39.204685
"1152",34.418835,-33.575165
"1153",25.730181,-32.258671
"1154",24.067558,-13.698114
"1155",23.552736,-19.48052
"1156",23.752098,3.047946
"1157",18.005539,-19.260698
"1158",15.976331,-34.935898
"1159",17.821783,-43.997272
"1160",22.45863,-17.539999
"1161",34.669262,-4.6575441
"1162",12.450162,17.313614
"1163",13.02521,-16.39698
"1164",22.597828,3.9500639
"1165",31.685852,-7.0140033
"1166",15.195352,14.979012
"1167",4.6938777,2.6992276
"1168",8.3475304,-19.794481
"1169",7.8521938,8.6147232
"1170",4.5320196,-7.9796867
"1171",5.0919375,-5.9940071
"1172",25.468435,0.65608621
"1173",38.254185,-12.129547
"1174",20.535023,14.315529
"1175",9.0163927,20.689085
"1176",26.616123,5.3457246
"1177",17.258545,-13.873964
"1178",30.340239,-13.748391
"1179",18.999466,10.01396
"1180",25.070423,-21.727974
"1181",32.664604,0.82039535
"1182",34.453781,-31.092035
"1183",28.57143,-47.875107
"1184",15.189873,-20.945082
"1185",18,-51.56823
"1186",22.882376,-5.7442455
"1187",11.5,-37.603306
"1188",24.347826,-39.007683
"1189",26.141081,-40.17857
"1190",35.81081,-30.796511
"1191",20.238096,-44.822372
"1192",31.719601,-10.254261
"1193",7.1893768,44.785847
"1194",19.196428,7.1278348
"1195",7.9292641,5.4863396
"1196",21.235821,18.804838
"1197",17.72113,-4.0502787
"1198",14.983535,-3.1478553
"1199",17.441345,14.993275
"1200",11.627908,-2.6433125
"1201",30.502024,4.87708
"1202",21.544201,-5.6379185
"1203",15.261044,-48.92057
"1204",20.63492,-35.333782
"1205",24.526369,-25.427494
"1206",36.346912,-21.693811
"1207",8.1196585,-50.88018
"1208",9.4017096,-41.812866
"1209",13.114754,-33.903744
"1210",14.285715,-51.956577
"1211",7.90378,-16.269842
"1212",23.433628,-30.25169
"1213",14.583333,-46.598202
"1214",11.206897,-41.943958
"1215",6.4971752,-49.084248
"1216",5.7251906,-25.066847
"1217",22.222223,-46.902161
"1218",31.778885,-12.404594
"1219",29.425196,-18.017651
"1220",27.178837,-20.781221
"1221",38.596489,-46.199451
"1222",30.140844,-42.546505
"1223",25.131439,-28.703293
"1224",10.952381,-53.429604
"1225",26.744186,-35.092129
"1226",25.461254,-48.224129
"1227",12.121212,-35.215946
"1228",34.718102,-39.858097
"1229",2.4922118,-48.260212
"1230",41.732285,-33.040752
"1231",28.015783,-13.293547
"1232",15.335753,-19.359032
"1233",32.573288,-27.368605
"1234",37.234039,-35.271011
"1235",33.333336,-40.457619
"1236",25.567028,-17.044682
"1237",13.77551,-49.069569
"1238",14.696486,9.5324945
"1239",14.693877,-47.932617
"1240",17.75701,-42.99929
"1241",13.852814,-45.313217
"1242",16.551723,-27.968105
"1243",8.333334,-36.942673
"1244",11.082474,-42.509518
"1245",10.805084,-27.921137
"1246",23.67067,-41.939953
"1247",23.912992,-18.219372
"1248",13.333334,-44.143166
"1249",17.700001,-27.237854
"1250",16.85606,-43.119747
"1251",19.78022,-46.650715
"1252",13.445379,-33.802818
"1253",28.531075,-47.972351
"1254",7.3891625,-38.483757
"1255",12.244898,-47.247486
"1256",3.9215689,-57.087753
"1257",20.065788,-42.713566
"1258",12.328767,-37.04261
"1259",12.45283,-45.733173
"1260",18.398767,-37.529888
"1261",6.5040646,-5.7912292
"1262",27.669525,-29.885765
"1263",13.80597,-53.463478
"1264",11.678832,-42.027111
"1265",20.463079,-20.93656
"1266",12.037037,-34.214619
"1267",19.811321,-44.657955
"1268",8.484849,-57.107235
"1269",11.627908,-18.486738
"1270",17.79661,-49.632599
"1271",14.545454,-46.346703
"1272",22.123894,-52.317883
"1273",17.073172,-35.912579
"1274",23.296032,-29.168766
"1275",21.516245,-27.703417
"1276",3.9568346,-33.052792
"1277",18.282919,-29.214108
"1278",6.5326633,-45.91954
"1279",7.5376883,-52.185791
"1280",14.143094,-21.291189
"1281",5.7142859,-26.978725
"1282",6.7415729,-51.980419
"1283",10.981309,-34.649422
"1284",6.3725495,-55.833332
"1285",10.526316,-69.741898
"1286",27.195124,-37.196606
"1287",10,-8.5013599
"1288",19.139465,-26.339796
"1289",13.504823,-9.947917
"1290",19.181034,-9.5482159
"1291",13.58885,-32.313904
"1292",5.3333335,-47.362633
"1293",4.6332045,-1.3280213
"1294",9.2592592,7.9658628
"1295",3.6809816,2.1728396
"1296",10.544217,-3.0091345
"1297",16.666668,-36.98941
"1298",23.311897,-3.101182
"1299",21.363636,-46.119015
"1300",6.3200817,-49.654449
"1301",8.6206894,-53.185036
"1302",18.608414,4.3046355
"1303",20.24048,-0.89138448
"1304",14.159292,-6.9298267
"1305",7.0028014,-21.152704
"1306",6.8965516,4.4566064
"1307",11.235955,-31.487179
"1308",2.0304568,-21.010334
"1309",11.24402,5.1995158
"1310",32.038834,-50.463573
"1311",5.202312,-52.226345
"1312",17.770967,-12.169041
"1313",16,3.7037044
"1314",9.3406591,-54.048294
"1315",1.4084507,-5.250874
"1316",16.605165,-51.928574
"1317",9.4240837,-24.02529
"1318",28.578154,-8.8588123
"1319",28.37838,-61.362099
"1320",15.816326,-48.3475
"1321",43.448277,9.8475981
"1322",5.8479533,-3.7773371
"1323",17.276423,-56.74931
"1324",8.6834736,4.3191342
"1325",1.1952192,6.265667
"1326",3.8095241,9.8347778
"1327",7.6335878,-48.156425
"1328",2.3584907,-1.9200013
"1329",2.9914529,-11.378738
"1330",0.58823532,4.9479156
"1331",2.5,27.018822
"1332",6.2962966,6.2711835
"1333",2.7777779,-21.107546
"1334",17.96875,0.34153163
"1335",9.090909,8.317214
"1336",27.889061,-32.153481
"1337",10.526316,-65.568542
"1338",2.5280898,8.0895004
"1339",18.662952,-35.038906
"1340",11.004127,-54.025795
"1341",5.0607285,-48.818012
"1342",17.981438,-33.276093
"1343",11.293261,5.8458834
"1344",5.3968253,11.088845
"1345",9.9767981,15.107033
"1346",12.582782,-30.854534
"1347",19.191919,-32.428158
"1348",19.969563,8.7841291
"1349",27.058825,-44.425385
"1350",26.104218,-3.3751681
"1351",19.817074,-40.496361
"1352",25.688072,-10.582011
"1353",8.955224,-3.7078679
"1354",12.138728,-45.134041
"1355",33.510635,-41.229282
"1356",22.916668,-18.5
"1357",9.3167696,-1.8108666
"1358",13.690476,-8.3916101
"1359",16.042782,-5.9701471
"1360",20.465181,-0.92553496
"1361",37.931034,-55.525608
"1362",9.4117651,-5.0592871
"1363",22.142857,-17.73819
"1364",32.55814,-22.504892
"1365",29.946524,-1.4899731
"1366",27.131784,-9.7393675
"1367",7.0281124,-52.244453
"1368",18.905472,-50.560825
"1369",30.798479,-34.424694
"1370",4.0268455,-50.131577
"1371",16.560511,-48.484848
"1372",5.6277056,-41.618496
"1373",15.277778,-6.0213132
"1374",30.747868,-24.496857
"1375",23.500811,-6.6349297
"1376",28.169016,-29.257198
"1377",30.31496,-36.032944
"1378",20.571428,-52.134315
"1379",5.9523811,-27.186628
"1380",16.666668,-31.227947
"1381",21.084337,-53.496044
"1382",14.134275,-59.717869
"1383",24.074074,-49.512379
"1384",15.471699,-50.737457
"1385",19.534883,-27.174446
"1386",20.408163,-15.603306
"1387",10.714286,-53.563221
"1388",17.171717,-46.439022
"1389",14.545454,-56.574589
"1390",19.507576,-20.264624
"1391",34.822021,-18.986872
"1392",19.487181,-34.465752
"1393",14.035088,-31.240658
"1394",14.285715,-35.796768
"1395",5.4878049,-12.152555
"1396",16.684155,-50.160442
"1397",10.242377,-31.550554
"1398",8.8757401,6.5170946
"1399",18.26923,-47.075741
"1400",8.661418,-48.136318
"1401",24.352331,-5.891016
"1402",8.0645161,-44.426231
"1403",5.7803469,8.9989872
"1404",6.7796612,-8.8195381
"1405",23.359581,-26.657406
"1406",9.9378881,-20.413027
"1407",30.541874,-29.151817
"1408",7.7844315,-48.220436
"1409",25.719732,5.4787011
"1410",9.855072,-9.7035017
"1411",4.1984735,12.680578
"1412",15.354502,-3.0580192
"1413",18.072289,29.428574
"1414",30.357143,-25.659824
"1415",11.794872,-38.543045
"1416",11.320755,-47.915031
"1417",28.311687,-31.030172
"1418",5.8997049,-10.470942
"1419",8.59375,-5.8876009
"1420",29.867256,-28.558496
"1421",8.0246906,25.920609
"1422",2.9411764,-51.664608
"1423",25.047375,5.8587193
"1424",25.247526,-23.248913
"1425",9.2105265,-35.023773
"1426",11.688312,-18.443806
"1427",8.333334,-6.2699289
"1428",20,-16.52079
"1429",18.26923,-19.179735
"1430",15.068494,-37.742832
"1431",16.34981,-10.684276
"1432",31.834751,-41.561337
"1433",26.461538,-2.0926759
"1434",20.942408,-7.8245401
"1435",26.420685,5.098033
"1436",25.11628,9.11063
"1437",20.81448,-49.559891
"1438",18.791946,-51.539223
"1439",32.142857,7.1833653
"1440",30.136988,-4.4036684
"1441",23.19236,-24.951059
"1442",4.3290043,-51.438843
"1443",10.746269,2.583024
"1444",30.831099,-29.112354
"1445",17.777779,-20.097797
"1446",4.5454545,-50.044285
"1447",52.554745,-53.175777
"1448",36.090225,-53.788818
"1449",26.449276,-34.653465
"1450",35.522152,-3.3565164
"1451",29.729731,-7.964602
"1452",9.405941,-50.628723
"1453",19.53125,22.727272
"1454",10.5,-14.258001
"1455",17.142859,-1.4195278
"1456",4.6332045,16.984129
"1457",17.993078,-1.858446
"1458",16.791981,-2.1901786
"1459",13.357401,-23.382536
"1460",4.2857146,-44.387096
"1461",13.076923,-38.867031
"1462",17.73399,-35.378323
"1463",15.263158,-10.046728
"1464",17.647058,-10.074938
"1465",20.689655,-44.592033
"1466",25.603863,-47.282993
"1467",28.464418,-65.169952
"1468",25.490198,-59.307064
"1469",21.75,11.4899
"1470",32.962963,-39.390476
"1471",19.120459,-3.0590267
"1472",28.272829,-42.272797
"1473",18.31502,-32.650528
"1474",17.22488,-56.420231
"1475",24.068472,-0.45198798
"1476",7.7380953,-32.262474
"1477",29.875521,-53.846157
"1478",10.810811,-45.940392
"1479",12.315271,-20.428825
"1480",14.487633,-13.396227
"1481",3.4965034,-44.240196
"1482",28.316328,-53.562008
"1483",13.157895,-30.675909
"1484",48.802395,-10.009686
"1485",18.26087,-43.634766
"1486",18.699186,-38.668182
"1487",29.729731,-41.80328
"1488",16.666668,-34.433285
"1489",28.405994,-29.87785
"1490",12.5,-55.232094
"1491",23.387096,-6.1332388
"1492",18.181818,-30.44939
"1493",24.423481,-26.176336
"1494",20.731707,-52.228825
"1495",17.730497,-34.902599
"1496",17.543859,-47.420963
"1497",15.302491,-37.328007
"1498",22.102009,-26.056641
"1499",17.333334,-35.367115
"1500",12.745099,-35.901386
"1501",27.155172,-51.117317
"1502",31.48148,-35.986546
"1503",28.40909,-28.982491
"1504",21.6,-45.271923
"1505",18.723404,-38.810303
"1506",15.52795,-34.338234
"1507",7.826087,-41.107014
"1508",25.827812,-27.854385
"1509",8.5714293,-52.389381
"1510",18.666666,-40.906414
"1511",13.114754,-1.2598425
"1512",20.943953,-35.140903
"1513",22.608696,-34.811165
"1514",15.306123,-54.267811
"1515",13.41853,-48.626511
"1516",17.827869,-45.336418
"1517",10.714286,-40.832664
"1518",10.650887,-53.90625
"1519",17.840376,-42.142521
"1520",8.2089548,-9.4285698
"1521",18.852459,-61.276596
"1522",23.255816,-3.3632307
"1523",21.311476,-52.307693
"1524",14.953271,-57.644112
"1525",11.666667,-32.027256
"1526",11.278195,-20.066521
"1527",27.194319,-39.219692
"1528",35.126339,-15.597611
"1529",16.593887,-10.51282
"1530",7.6923079,-61.888893
"1531",21.323528,-51.710094
"1532",9.4936705,-50.205761
"1533",27.407408,-41.40414
"1534",25.158564,-32.28125
"1535",26.152744,-4.6452432
"1536",25.578667,8.7629814
"1537",17.96875,-13.333332
"1538",16.612503,14.985164
"1539",8.2089548,2.6409478
"1540",15.388027,14.002995
"1541",23.628408,11.808513
"1542",32.34811,-37.127411
"1543",23.623188,2.7824907
"1544",15.040651,-19.079384
"1545",17.058825,-6.3777595
"1546",26.771652,33.231937
"1547",21.522694,-13.302925
"1548",5.9829059,-33.656509
"1549",24.842768,-3.7207842
"1550",22.727274,-25.201237
"1551",5.2631578,-28.211382
"1552",19.78022,-24.285715
"1553",23.913044,-37.094906
"1554",12.244898,25.936302
"1555",22.796352,2.7402849
"1556",23.360657,-14.22947
"1557",18.592964,3.0933948
"1558",12.880562,-0.18214881
"1559",15.977961,13.683769
"1560",5.4607506,-14.396511
"1561",24.552431,-22.591093
"1562",21.652422,10.794672
"1563",18.436874,-2.5976925
"1564",14.38849,-10.154903
"1565",22.314049,-13.267864
"1566",22.343813,10.045506
"1567",16.157206,-13.629285
"1568",7.3446326,0.47309399
"1569",24.363636,19.025877
"1570",22.169249,-46.338211
"1571",18.58736,18.976545
"1572",4.1551247,-59.612282
"1573",26.193422,-10.806608
"1574",14.723927,-61.631416
"1575",5.5793991,-26.066975
"1576",7.4906363,-62.903225
"1577",10.629921,20.7591
"1578",16.399286,-55.978554
"1579",1.4492754,-17.98144
"1580",3.8043478,-6.5151482
"1581",9.583333,-26.3792
"1582",3.846154,-44.729847
"1583",10.080646,-17.118643
"1584",13.981763,0.95724165
"1585",12.99435,-57.647057
"1586",28.309572,-12.882778
"1587",18.965517,-18.772137
"1588",1.3043478,-13.990068
"1589",24.691359,-51.735012
"1590",3.7433155,-10.590858
"1591",7.9155674,-22.823824
"1592",13.669065,-39.492386
"1593",9.42029,5.7990551
"1594",10.493827,-9.0136051
"1595",18.421053,-12.989044
"1596",12.626262,-45.415962
"1597",2.0618556,-22.705317
"1598",4.6204619,-3.5874426
"1599",3.7209301,-30.238968
"1600",25.757576,-28.646379
"1601",5.3061223,-20.75227
"1602",8.8888893,-42.93478
"1603",23.364107,16.285028
"1604",18.75,-11.744535
"1605",12.383901,-52.750664
"1606",6.060606,-5.4263563
"1607",1.8957347,-49.570648
"1608",2.0833335,-53.225811
"1609",1.2307693,14.927262
"1610",3.3898306,7.1596265
"1611",3.3980582,-15.283844
"1612",2.3121386,11.079139
"1613",9.1954021,-62.122601
"1614",20,-52.900433
"1615",24.150269,-25.573868
"1616",14.939551,0.72021186
"1617",3.065134,-23.219812
"1618",27.766991,-37.061401
"1619",7.1005917,-3.2148867
"1620",9.4797688,-3.1064286
"1621",1.9323671,2.4333744
"1622",7.978723,-3.6989779
"1623",7.5000005,3.2051296
"1624",8.333334,-42.748089
"1625",10.431655,-18.249813
"1626",15.384616,-5.2784534
"1627",7.8048782,-9.9341125
"1628",13.677131,-28.825457
"1629",10.876133,-34.27673
"1630",12.556054,-49.065418
"1631",4.2194095,-45.283016
"1632",19.86755,-49.663525
"1633",28.57143,-40.769833
"1634",24.130436,1.2920499
"1635",5.5084748,-51.881294
"1636",7.5829387,-44.645672
"1637",8.333334,-35.446316
"1638",6.4039412,-20.474968
"1639",6.7226896,-50.484097
"1640",2.1857922,-50.803215
"1641",9.3312597,-30.471588
"1642",5.7522125,-50.315182
"1643",4.6153846,-44.591839
"1644",2.173913,-49.282074
"1645",20.987654,-51.942741
"1646",21.99567,-15.414815
"1647",9.2165899,-53.530167
"1648",10.074074,-1.1853009
"1649",4.6263347,-5.7142854
"1650",38.888889,-40.11142
"1651",8.2329321,29.568525
"1652",9.1185417,-7.8108935
"1653",17.804878,-49.819927
"1654",8.3720932,-48.79121
"1655",11.494253,2.0689635
"1656",20.155039,-39.619221
"1657",18.685122,18.51852
"1658",9.090909,22.82609
"1659",19.471153,-17.16263
"1660",13.653846,-38.20628
"1661",22.38806,-46.620911
"1662",33.168316,-40.433212
"1663",31.654676,-50.168919
"1664",20.994476,-45.064381
"1665",6.25,-3.5991163
"1666",14.038232,-11.492811
"1667",4.2372885,-43.227665
"1668",14.032258,-16.559601
"1669",12.173913,-48.398903
"1670",6.1403508,-32.838776
"1671",5.0156736,-5.5074482
"1672",10.294118,-9.2175779
"1673",10.08772,-28.128082
"1674",12.645914,-0.87409914
"1675",0.79051387,6.8143101
"1676",4.8458152,0.1060456
"1677",13.707166,-54.514359
"1678",13.91709,-12.614395
"1679",8.5365858,-27.234343
"1680",2.5477707,-51.319649
"1681",12.946428,48.703896
"1682",6.136364,-20.906801
"1683",3.7037036,16.587677
"1684",4.5,-17.688265
"1685",18.168535,-2.3898244
"1686",32.996635,-27.413792
"1687",16.071428,-5.1159382
"1688",19.391636,-49.238579
"1689",3.2786884,-2.8322458
"1690",16.27907,7.7531652
"1691",8.8495579,4.8994961
"1692",4.8000002,-3.7077427
"1693",17.777779,-39.183678
"1694",6.9444447,-15.500689
"1695",21.243191,24.977409
"1696",16.923077,11.531907
"1697",0.63694268,-47.887325
"1698",4.6357617,-10.815045
"1699",37.931034,-28.763866
"1700",21.011673,-14.903847
"1701",1.981982,19.850748
"1702",6.4516125,-9.1329489
"1703",30.132908,16.318167
"1704",3.6809816,-14.671582
"1705",8.2568808,-18.085104
"1706",2.6845639,-7.4957428
"1707",22.21874,-2.5676832
"1708",3.125,19.420671
"1709",0.74906367,12.785387
"1710",13.753581,-47.601974
"1711",13.14741,-35
"1712",19.130434,-19.305859
"1713",6.6225162,-11.055279
"1714",14.018692,-58.47953
"1715",8.7403593,53.314911
"1716",13.719513,-0.42194128
"1717",26.949385,-47.47356
"1718",7.3239436,-8.4493961
"1719",10.427807,-33.051674
"1720",14.074074,2.6515126
"1721",14.629049,-1.3429046
"1722",2.690583,-3.4856706
"1723",0.62893081,-55.822552
"1724",1.6574585,-12.25906
"1725",6.7039108,-13.927577
"1726",34.074074,-11.587793
"1727",8.7719297,-49.548534
"1728",13.675215,-9.9047613
"1729",18.072289,-41.84594
"1730",35.714287,-22.785315
"1731",20.63492,-11.473566
"1732",25.128206,-1.6363293
"1733",17.948719,-49.654377
"1734",2.7027028,-56.067593
"1735",3.2258062,-18.295082
"1736",13.577586,4.1806817
"1737",20.041466,-32.326984
"1738",24.21875,-47.489826
"1739",6.9565215,-47.012989
"1740",19.444445,3.0508459
"1741",5.217391,-44.753086
"1742",11.111112,-39.795048
"1743",8.5714293,-48.915401
"1744",5.9925094,-38.725491
"1745",23.913044,-39.396412
"1746",1.8518518,-37.542278
"1747",0,-15.259737
"1748",28.928673,5.8707566
"1749",18.960245,-37.79385
"1750",7.9207921,-55.460381
"1751",21.153847,-43.474426
"1752",14.379086,-11.877831
"1753",9.5854921,-60.170521
"1754",6.3694267,-16.493057
"1755",17.647058,-1.5412509
"1756",17.777779,-47.205708
"1757",18.791946,-9.4046001
"1758",10.743801,11.787072
"1759",3.125,-7.6027927
"1760",5.5555558,-36.717754
"1761",27.203735,-38.21228
"1762",7.0175438,-59.940357
"1763",26.363636,-45.718048
"1764",12.460368,7.7986388
"1765",0.83333337,-0.15974343
"1766",5.5363321,-31.908966
"1767",12.068965,-14.361704
"1768",6.9620252,-34.989651
"1769",4.0697675,-4.5029221
"1770",20.983606,-12.666361
"1771",32.312927,-50.29586
"1772",30.618891,-25.081242
"1773",31.746033,-42.388332
"1774",13.289036,1.0126591
"1775",13.26624,3.7228167
"1776",10.227273,13.685476
"1777",14.545454,3.5947709
"1778",6.5934072,-20.412367
"1779",16.538462,-2.3648648
"1780",7.8740158,26.593231
"1781",22.691879,-16.350771
"1782",11.200001,1.5583009
"1783",33.152176,-47.965115
"1784",23.127035,-7.4585633
"1785",32.7551,-16.065378
"1786",6.666667,-18.505646
"1787",22.682928,-40.732758
"1788",29.23077,-52.144081
"1789",3.3003302,23.178808
"1790",8.8495579,-17.676142
"1791",11.111112,14.983166
"1792",36,-46.666668
"1793",33.92857,-59.352516
"1794",36.319614,-50.344151
"1795",33.762886,-42.468571
"1796",20.622568,11.186652
"1797",30.166271,-34.098358
"1798",17.910448,-32.69231
"1799",32.371506,18.67564
"1800",4.3010755,-65.839912
"1801",14.647887,-1.1576146
"1802",9.7613888,-3.583616
"1803",12.610619,-8.2838831
"1804",8.4398975,-5.4816394
"1805",28.647215,-34.207649
"1806",20.357141,-52.263988
"1807",18.333334,-22.393164
"1808",2.7027028,-56.45303
"1809",32.208588,-50.780315
"1810",28,6.3897758
"1811",29.12088,1.9788921
"1812",25.03458,-43.845951
"1813",34.459461,-35.58474
"1814",16.346153,-55.338223
"1815",19.396553,-22.036791
"1816",11.515152,-52.01342
"1817",15.238096,-27.553957
"1818",11.498258,-36.058872
"1819",20.691214,-19.886686
"1820",9.130435,-18.172102
"1821",13.445379,-25.151682
"1822",3.0456853,-16.386246
"1823",5,-47.309238
"1824",11.049724,-53.098499
"1825",10.784314,-41.508152
"1826",11.589404,-30.259653
"1827",10.638298,-54.531128
"1828",13.793103,-41.028709
"1829",5.1282053,-53.227089
"1830",4.4692736,-51.112484
"1831",26.709833,-18.420517
"1832",17.596567,-55.039398
"1833",17.973856,-33.532219
"1834",6.8965516,-41.035854
"1835",12.034739,-46.327469
"1836",4.5751634,-71.006462
"1837",12.755102,-47.741936
"1838",22.187004,-23.802773
"1839",7.7586203,-26.026201
"1840",12.278978,-24.712975
"1841",3.7837837,-30.390495
"1842",4.9079752,4.2722673
"1843",3.1914895,-38.099316
"1844",34.15493,-38.256115
"1845",19.838057,-34.636871
"1846",18.181818,-13.625303
"1847",9.8591547,-39.309765
"1848",5.762712,-58.333332
"1849",6.7307696,-59.491192
"1850",5.1630435,-59.311741
"1851",0.36166367,-58.784897
"1852",3.7037036,-47.648685
"1853",18.671497,-4.8688707
"1854",6.7708335,-29.825413
"1855",18.387096,-25.425589
"1856",10.280374,-42.227379
"1857",4.6357617,-41.572327
"1858",9.23913,-47.873058
"1859",12.371134,-28.104088
"1860",16.141731,-54.677753
"1861",9.943182,-21.811556
"1862",22.351959,-23.50741
"1863",19.101124,-45.553421
"1864",6.1488671,-27.915632
"1865",1.1560693,-55.029583
"1866",20.967741,-29.823774
"1867",2.6785715,-37.3913
"1868",5.4187193,-9.5725727
"1869",12.598425,-33.410316
"1870",13.131313,-31.468531
"1871",2.9962547,-36.891453
"1872",5.9633026,-54.964542
"1873",10.465117,-54.438858
"1874",6.5573769,-37.289494
"1875",15.291262,-27.161779
"1876",6.3318772,-48.153694
"1877",7.6923079,-47.227924
"1878",9.375,-38.545151
"1879",5.2486191,-36.277916
"1880",2.6315789,-42.520401
"1881",19.298244,-44.267937
"1882",14.318182,9.3525171
"1883",16.931982,-5.877614
"1884",7.5862074,-29.617834
"1885",22.222223,-48.620693
"1886",4.5871558,-9.9230766
"1887",7.9601989,-33.580654
"1888",13.264266,-16.21719
"1889",4.5267487,-95.056175
"1890",6.7014799,-22.760994
"1891",2.6455026,-54.064274
"1892",9.6192379,-46.384274
"1893",7.0919371,-3.0170708
"1894",2.8132992,-63.695652
"1895",1.2048192,-64.010277
"1896",2.9503105,-13.111466
"1897",2.8653295,-50.59367
"1898",14.71383,-6.6579013
"1899",15.829145,-16.350048
"1900",9.7995539,-50.075298
"1901",16.444445,-8.7704926
"1902",4.6875,0.98665059
